Source IP,Destination IP,Protocol,Query,Reply 
192.168.0.1,192.168.0.4,DNS,0x1e17,54.255.143.247,46.51.222.234
192.168.0.1,192.168.0.4,DNS,0x37c4,52.222.190.21,52.222.190.14,52.222.190.47,52.222.190.134,52.222.190.120,52.222.190.180,52.222.190.248,52.222.190.80
192.168.0.1,192.168.0.4,DNS,0xbf07,52.94.220.16
192.168.0.1,192.168.0.4,DNS,0x15c4,172.217.26.194
192.168.0.1,192.168.0.4,DNS,0x3b5e,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x6fac,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x6361,54.174.28.12,52.200.201.54
192.168.0.1,192.168.0.4,DNS,0x957c,23.99.92.253
192.168.0.1,192.168.0.4,DNS,0x6418,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x50b6,216.58.197.67
192.168.0.1,192.168.0.4,DNS,0x6340,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xc1ce,172.217.26.161
192.168.0.1,192.168.0.4,DNS,0x870e,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x1464,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x40e4,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0x6fd6,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0x8fc2,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x79dc,52.94.220.16
192.168.0.1,192.168.0.4,DNS,0x3b59,52.222.190.14,52.222.190.180,52.222.190.248,52.222.190.134,52.222.190.47,52.222.190.120,52.222.190.80,52.222.190.21
192.168.0.1,192.168.0.4,DNS,0xcce1,52.220.252.120,54.179.185.245
192.168.0.1,192.168.0.4,DNS,0xd47a,52.220.85.194,52.74.195.58
192.168.0.1,192.168.0.4,DNS,0x14c2,74.125.68.157,74.125.68.154,74.125.68.156,74.125.68.155
192.168.0.1,192.168.0.4,DNS,0xaccb,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xd366,172.217.26.202,216.58.220.42,216.58.196.106,216.58.197.42,216.58.197.74,172.217.26.170
192.168.0.1,192.168.0.4,DNS,0x0698,106.10.136.49
192.168.0.1,192.168.0.4,DNS,0x79cb,117.239.151.13
192.168.0.1,192.168.0.4,DNS,0x7bba,23.57.219.27
192.168.0.1,192.168.0.4,DNS,0x616e,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x9560,104.81.17.231
192.168.0.1,192.168.0.4,DNS,0x52be,117.239.151.13
192.168.0.1,192.168.0.4,DNS,0x47cf,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0x0045,52.222.190.21,52.222.190.14,52.222.190.180,52.222.190.80,52.222.190.134,52.222.190.120,52.222.190.248,52.222.190.47
192.168.0.1,192.168.0.4,DNS,0xbbc0,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xf763,117.239.151.13
192.168.0.1,192.168.0.4,DNS,0x31d0,210.210.24.66
192.168.0.1,192.168.0.4,DNS,0x79cc,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xae9b,157.240.191.17
192.168.0.1,192.168.0.4,DNS,0xe1c5,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0x83c5,52.222.190.14,52.222.190.248,52.222.190.47,52.222.190.180,52.222.190.21,52.222.190.80,52.222.190.120,52.222.190.134
192.168.0.1,192.168.0.4,DNS,0x38a0,175.100.163.113
192.168.0.1,192.168.0.4,DNS,0xd6e3,175.100.163.113
192.168.0.1,192.168.0.4,DNS,0xbb4a,23.57.219.27
192.168.0.1,192.168.0.4,DNS,0xb575,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0x307b,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xfaac,117.239.151.13
192.168.0.1,192.168.0.4,DNS,0xce6d,117.239.151.13
192.168.0.1,192.168.0.4,DNS,0x0e8a,172.217.26.165
192.168.0.1,192.168.0.4,DNS,0x8b70,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x1350,54.179.185.245,52.220.252.120
192.168.0.1,192.168.0.4,DNS,0x9dfe,52.220.85.194,52.74.195.58
192.168.0.1,192.168.0.4,DNS,0x5d21,172.217.26.164
192.168.0.1,192.168.0.4,DNS,0x8fe0,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0x0237,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xd150,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0xb615,52.222.190.120,52.222.190.21,52.222.190.14,52.222.190.180,52.222.190.47,52.222.190.134,52.222.190.80,52.222.190.248
192.168.0.1,192.168.0.4,DNS,0xab2f,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xe369,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x5657,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xd287,52.222.190.248,52.222.190.120,52.222.190.14,52.222.190.134,52.222.190.180,52.222.190.47,52.222.190.80,52.222.190.21
192.168.0.1,192.168.0.4,DNS,0x9f16,52.94.220.16
192.168.0.1,192.168.0.4,DNS,0x54e2,117.239.151.13
192.168.0.1,192.168.0.4,DNS,0x29c6,52.222.190.134,52.222.190.14,52.222.190.120,52.222.190.47,52.222.190.180,52.222.190.248,52.222.190.21,52.222.190.80
192.168.0.1,192.168.0.4,DNS,0xfb02,52.94.220.16
192.168.0.1,192.168.0.4,DNS,0x4485,157.240.7.36
192.168.0.1,192.168.0.4,DNS,0x9da5,157.240.190.81
192.168.0.1,192.168.0.4,DNS,0xa344,52.20.163.37,52.86.95.59,34.199.149.109
192.168.0.1,192.168.0.4,DNS,0x5d82,157.240.190.81
192.168.0.1,192.168.0.4,DNS,0x516c,157.240.190.82
192.168.0.1,192.168.0.4,DNS,0x2991,157.240.190.17
192.168.0.1,192.168.0.4,DNS,0x6955,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x4623,172.217.26.162
192.168.0.1,192.168.0.4,DNS,0x1af3,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xeab5,157.240.7.20
192.168.0.1,192.168.0.4,DNS,0x8d33,54.174.46.21,52.201.146.79,52.206.2.232,34.197.154.98
192.168.0.1,192.168.0.4,DNS,0x69ec,17.134.126.31,17.134.62.30,17.134.62.31,17.134.126.30
192.168.0.1,192.168.0.4,DNS,0x3aa2,52.222.190.134,52.222.190.248,52.222.190.21,52.222.190.14,52.222.190.80,52.222.190.120,52.222.190.47,52.222.190.180
192.168.0.1,192.168.0.4,DNS,0xb0d8,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0x9e91,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xc66f,157.240.7.26
192.168.0.1,192.168.0.4,DNS,0x37ab,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x7e61,106.10.193.30
192.168.0.1,192.168.0.4,DNS,0x457a,74.125.68.154,74.125.68.157,74.125.68.155,74.125.68.156
192.168.0.1,192.168.0.4,DNS,0x4fca,52.220.252.120,54.179.185.245
192.168.0.1,192.168.0.4,DNS,0xa0be,46.51.222.234,54.255.143.247
192.168.0.1,192.168.0.4,DNS,0xff94,172.217.26.164
192.168.0.1,192.168.0.4,DNS,0x0e01,216.58.220.163
192.168.0.1,192.168.0.4,DNS,0xd5c6,23.52.64.198
192.168.0.1,192.168.0.4,DNS,0x7d10,54.251.166.229,52.77.136.224
192.168.0.1,192.168.0.4,DNS,0xf4a7,52.222.190.21,52.222.190.134,52.222.190.14,52.222.190.80,52.222.190.180,52.222.190.248,52.222.190.120,52.222.190.47
192.168.0.1,192.168.0.4,DNS,0x9a93,52.94.220.16
192.168.0.1,192.168.0.4,DNS,0xf55c,104.19.194.102,104.19.193.102,104.19.192.102,104.19.196.102,104.19.195.102
192.168.0.1,192.168.0.4,DNS,0x7ba2,172.217.26.194
192.168.0.1,192.168.0.4,DNS,0xd328,151.101.36.207
192.168.0.1,192.168.0.4,DNS,0xf6aa,52.220.85.194,52.74.195.58
192.168.0.1,192.168.0.4,DNS,0x0fde,52.222.190.182,52.222.190.104,52.222.190.38,52.222.190.37,52.222.190.49,52.222.190.106,52.222.190.147,52.222.190.116
192.168.0.1,192.168.0.4,DNS,0x9b5b,46.105.202.39
192.168.0.1,192.168.0.4,DNS,0xb71d,35.154.52.22,52.66.170.71
192.168.0.1,192.168.0.4,DNS,0x37c8,23.52.64.198
192.168.0.1,192.168.0.4,DNS,0x5c14,52.222.181.234
192.168.0.1,192.168.0.4,DNS,0x1f1c,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x07ba,52.222.190.146,52.222.190.107,52.222.190.179,52.222.190.6,52.222.190.22,52.222.190.34,52.222.190.210,52.222.190.224
192.168.0.1,192.168.0.4,DNS,0xfa1b,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0xbd55,216.12.219.99
192.168.0.1,192.168.0.4,DNS,0x4181,23.52.64.198
192.168.0.1,192.168.0.4,DNS,0x03ff,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x8751,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0x5c6c,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x7e27,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x4fda,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x3bb7,23.52.64.198
192.168.0.1,192.168.0.4,DNS,0x0968,172.217.26.165
192.168.0.1,192.168.0.4,DNS,0xa211,184.31.214.254
192.168.0.1,192.168.0.4,DNS,0x836d,17.173.65.114,17.173.65.116,17.173.65.115,17.173.65.113,17.173.65.117,17.173.65.118
192.168.0.1,192.168.0.4,DNS,0x196d,17.154.66.69,17.154.66.68,17.154.66.67
192.168.0.4,192.168.0.1,DNS,R b._d,0.0.168.192
192.168.0.4,192.168.0.1,DNS,R db._,0.0.168.192
192.168.0.4,192.168.0.1,DNS,R lb._,0.0.168.192
192.168.0.1,192.168.0.4,DNS,0x2b70,0.0.168.192
192.168.0.1,192.168.0.4,DNS,0xe8c1,0.0.168.192
192.168.0.1,192.168.0.4,DNS,0x2fc9,52.222.190.120,52.222.190.180,52.222.190.47,52.222.190.80,52.222.190.248,52.222.190.134,52.222.190.14,52.222.190.21
192.168.0.1,192.168.0.4,DNS,0x0f48,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0x8c38,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x7c1d,52.94.218.7
192.168.0.1,192.168.0.4,DNS,0xb854,52.222.190.47,52.222.190.120,52.222.190.180,52.222.190.134,52.222.190.248,52.222.190.21,52.222.190.80,52.222.190.14
192.168.0.1,192.168.0.4,DNS,0xdf82,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xa426,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xd436,157.240.190.81
192.168.0.1,192.168.0.4,DNS,0x7e57,157.240.190.81
192.168.0.1,192.168.0.4,DNS,0xf9d0,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xb7bd,52.94.218.7
192.168.0.1,192.168.0.4,DNS,0x9869,52.222.190.47,52.222.190.120,52.222.190.14,52.222.190.21,52.222.190.134,52.222.190.80,52.222.190.248,52.222.190.180
192.168.0.4,192.168.0.1,DNS,R b._d,0.0.168.192
192.168.0.1,192.168.0.4,DNS,0xcf8d,0.0.168.192
192.168.0.1,192.168.0.4,DNS,0x4af1,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xc950,157.240.7.20
192.168.0.1,192.168.0.4,DNS,0xedc3,54.179.170.20,52.77.60.41,54.169.174.40,52.77.166.197,52.220.1.24,52.77.67.199,54.169.16.240,52.77.146.53
192.168.0.1,192.168.0.4,DNS,0xda0b,52.4.134.209,52.21.44.29,52.22.128.168,52.22.201.0,52.3.82.115,52.2.213.60,52.0.76.79,54.85.207.60
192.168.0.1,192.168.0.4,DNS,0x0469,203.190.124.17,203.190.124.28,203.190.124.23,203.190.124.13,203.190.124.30,203.190.124.27,203.190.124.24,203.190.124.26
192.168.0.1,192.168.0.4,DNS,0x70bd,52.222.177.98,52.222.177.72,52.222.177.7,52.222.177.226,52.222.177.43,52.222.177.208,52.222.177.76,52.222.177.49
192.168.0.1,192.168.0.4,DNS,0xca90,157.240.7.36
192.168.0.1,192.168.0.4,DNS,0xce3b,216.58.197.34
192.168.0.1,192.168.0.4,DNS,0x89d5,172.217.26.162
192.168.0.1,192.168.0.4,DNS,0x5373,151.101.38.112
192.168.0.1,192.168.0.4,DNS,0x1dd7,151.101.37.63
192.168.0.1,192.168.0.4,DNS,0x6a2a,151.101.37.7
192.168.0.1,192.168.0.4,DNS,0x0699,23.35.43.27
192.168.0.1,192.168.0.4,DNS,0xd748,151.101.37.63
192.168.0.1,192.168.0.4,DNS,0x8fd2,157.240.7.26
192.168.0.1,192.168.0.4,DNS,0x4995,151.101.36.84
192.168.0.1,192.168.0.4,DNS,0x990b,172.217.26.161
192.168.0.1,192.168.0.4,DNS,0x717e,192.225.158.30
192.168.0.1,192.168.0.4,DNS,0xf39b,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0x7600,52.222.190.120,52.222.190.180,52.222.190.21,52.222.190.248,52.222.190.80,52.222.190.134,52.222.190.47,52.222.190.14
192.168.0.1,192.168.0.4,DNS,0xfb53,54.165.238.234,34.199.24.171,34.199.157.214
192.168.0.1,192.168.0.4,DNS,0xc495,203.190.124.30,203.190.124.27,203.190.124.24,203.190.124.26,203.190.124.17,203.190.124.28,203.190.124.23,203.190.124.13
192.168.0.1,192.168.0.4,DNS,0xa01f,151.101.36.84
192.168.0.1,192.168.0.4,DNS,0x0721,68.232.44.114
192.168.0.1,192.168.0.4,DNS,0xdcf4,52.222.177.83,52.222.177.172,52.222.177.136,52.222.177.207,52.222.177.221,52.222.177.53,52.222.177.110,52.222.177.28
192.168.0.1,192.168.0.4,DNS,0xd73e,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x3892,23.211.227.84
192.168.0.1,192.168.0.4,DNS,0xaa74,52.21.178.221,52.0.46.3,52.55.201.198
192.168.0.1,192.168.0.4,DNS,0xfa9a,74.125.68.157,74.125.68.155,74.125.68.156,74.125.68.154
192.168.0.1,192.168.0.4,DNS,0x93f2,172.217.26.164
192.168.0.1,192.168.0.4,DNS,0x8aeb,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0x57fd,151.101.36.84
192.168.0.1,192.168.0.4,DNS,0x880b,138.108.140.100
192.168.0.1,192.168.0.4,DNS,0xf30c,104.244.42.131,104.244.42.67,104.244.42.3,104.244.42.195
192.168.0.1,192.168.0.4,DNS,0xc0f0,34.198.109.29,34.198.116.1,34.198.23.240,34.196.62.106,34.199.66.174,34.199.239.28,34.200.192.46,34.198.161.87
192.168.0.1,192.168.0.4,DNS,0x25d9,106.10.193.31
192.168.0.1,192.168.0.4,DNS,0x4251,104.16.24.235,104.16.25.235,104.16.23.235,104.16.26.235,104.16.27.235
192.168.0.1,192.168.0.4,DNS,0x54a7,107.21.249.135,107.21.250.154,184.73.196.217,184.73.199.81,184.73.198.136,107.21.250.221,184.73.198.237,184.73.199.125,54.225.186.185,184.73.198.9,184.73.198.130,54.225.255.135,107.21.249.217,107.21.249.145,107.21.248.242,54.225.147.109,107.21.249.100,184.73.198.200,107.21.249.50,54.225.202.195
192.168.0.1,192.168.0.4,DNS,0x71d9,52.40.78.160,54.69.77.229,52.39.187.204,54.71.228.147,52.42.178.188,52.41.158.45,34.210.138.185,54.148.185.187
192.168.0.1,192.168.0.4,DNS,0x2eb3,52.222.177.227,52.222.177.25,52.222.177.121,52.222.177.188,52.222.177.59,52.222.177.92,52.222.177.229,52.222.177.52
192.168.0.1,192.168.0.4,DNS,0xd2de,129.146.13.101,129.146.13.98,129.146.13.99,129.146.12.96,129.146.14.101,129.146.12.101,129.146.14.97,129.146.12.100,129.146.12.99,129.146.14.98,129.146.13.97,129.146.14.100,129.146.12.98,129.146.12.97,129.146.14.99,129.146.13.100,129.146.14.96,129.146.13.96
192.168.0.1,192.168.0.4,DNS,0x22ce,138.108.140.100
192.168.0.1,192.168.0.4,DNS,0xd3f9,103.67.200.187,103.67.200.188
192.168.0.1,192.168.0.4,DNS,0xc1db,46.137.241.160,175.41.145.217,46.137.214.173,46.137.222.222,46.137.211.3,46.137.247.91,54.251.247.126,46.137.212.246
192.168.0.1,192.168.0.4,DNS,0xe4d4,184.31.214.254
192.168.0.1,192.168.0.4,DNS,0xb151,17.139.246.7,17.139.246.5,17.139.246.6
192.168.0.1,192.168.0.4,DNS,0x469f,17.154.66.67,17.154.66.68,17.154.66.69
192.168.0.1,192.168.0.4,DNS,0x76c1,52.74.195.58,52.220.85.194
192.168.0.1,192.168.0.4,DNS,0x3a7b,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x057c,52.220.252.120,54.179.185.245
192.168.0.1,192.168.0.4,DNS,0x678a,106.10.193.30
192.168.0.1,192.168.0.4,DNS,0x09f0,23.52.64.198
192.168.0.1,192.168.0.4,DNS,0xbc7a,46.51.222.234,54.255.143.247
192.168.0.1,192.168.0.4,DNS,0x0dde,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xbf98,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0x7581,172.217.26.165
192.168.0.1,192.168.0.4,DNS,0xaa70,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0xec5e,52.222.190.120,52.222.190.80,52.222.190.180,52.222.190.47,52.222.190.21,52.222.190.134,52.222.190.248,52.222.190.14
192.168.0.1,192.168.0.4,DNS,0x97b7,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xde6d,23.52.64.198
192.168.0.1,192.168.0.4,DNS,0x739b,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x2345,52.222.181.92
192.168.0.1,192.168.0.4,DNS,0x2b13,176.32.109.230
192.168.0.1,192.168.0.4,DNS,0xd142,104.108.154.15
192.168.0.1,192.168.0.4,DNS,0x42c2,52.222.181.163,52.222.181.12,52.222.181.142,52.222.181.158
192.168.0.1,192.168.0.4,DNS,0xbd0e,210.176.156.81,210.176.156.61
192.168.0.1,192.168.0.4,DNS,0x857e,23.211.203.89
192.168.0.1,192.168.0.4,DNS,0x044a,52.94.232.32
192.168.0.1,192.168.0.4,DNS,0xddf5,52.94.232.32
192.168.0.1,192.168.0.4,DNS,0x9269,52.222.181.12,52.222.181.158,52.222.181.142,52.222.181.163
192.168.0.1,192.168.0.4,DNS,0xda2e,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0xc6e9,52.222.190.47,52.222.190.80,52.222.190.248,52.222.190.120,52.222.190.134,52.222.190.180,52.222.190.14,52.222.190.21
192.168.0.1,192.168.0.4,DNS,0x571b,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x358b,52.222.190.248,52.222.190.120,52.222.190.134,52.222.190.180,52.222.190.14,52.222.190.21,52.222.190.47,52.222.190.80
192.168.0.1,192.168.0.4,DNS,0xfdb6,216.58.197.34
192.168.0.1,192.168.0.4,DNS,0xb0e0,52.222.190.120,52.222.190.134,52.222.190.180,52.222.190.14,52.222.190.21,52.222.190.47,52.222.190.80,52.222.190.248
192.168.0.1,192.168.0.4,DNS,0x78cf,52.222.190.187,52.222.190.81,52.222.190.240,52.222.190.129,52.222.190.249,52.222.190.160,52.222.190.222,52.222.190.60
192.168.0.1,192.168.0.4,DNS,0x9be9,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x8af3,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x0179,178.236.6.82
192.168.0.1,192.168.0.4,DNS,0x8636,54.222.61.197
192.168.0.1,192.168.0.4,DNS,0xe381,54.239.26.209
192.168.0.1,192.168.0.4,DNS,0x05cb,54.239.38.154
192.168.0.1,192.168.0.4,DNS,0x7fe9,52.94.224.233
192.168.0.1,192.168.0.4,DNS,0x2d16,176.32.111.126
192.168.0.1,192.168.0.4,DNS,0x58e4,52.87.120.250,52.4.208.210,52.87.44.95
192.168.0.1,192.168.0.4,DNS,0x5053,23.211.135.103,23.211.135.56
192.168.0.1,192.168.0.4,DNS,0x8a85,54.222.60.218
192.168.0.1,192.168.0.4,DNS,0x354d,184.50.115.221
192.168.0.1,192.168.0.4,DNS,0x8c2c,184.50.115.222
192.168.0.1,192.168.0.4,DNS,0x0499,184.50.115.220
192.168.0.1,192.168.0.4,DNS,0xc38a,184.50.115.244
192.168.0.1,192.168.0.4,DNS,0x8f26,54.240.252.209
192.168.0.1,192.168.0.4,DNS,0xb6e0,184.50.122.211
192.168.0.1,192.168.0.4,DNS,0xc306,184.50.115.245
192.168.0.1,192.168.0.4,DNS,0xe9df,184.50.115.247
192.168.0.1,192.168.0.4,DNS,0x31f3,184.50.115.223
192.168.0.1,192.168.0.4,DNS,0xfd05,52.222.188.235
192.168.0.1,192.168.0.4,DNS,0xfe8b,54.239.34.197
192.168.0.1,192.168.0.4,DNS,0x316c,54.239.32.133
192.168.0.1,192.168.0.4,DNS,0xfb8f,52.94.224.232
192.168.0.1,192.168.0.4,DNS,0x63b9,52.94.217.88
192.168.0.1,192.168.0.4,DNS,0x777a,184.50.115.246
192.168.0.1,192.168.0.4,DNS,0x208e,52.94.237.74
192.168.0.1,192.168.0.4,DNS,0x99bf,207.171.166.22
192.168.0.1,192.168.0.4,DNS,0xfa65,157.240.7.52
192.168.0.1,192.168.0.4,DNS,0xa258,176.32.111.100
192.168.0.1,192.168.0.4,DNS,0xfcc7,54.239.25.228
192.168.0.1,192.168.0.4,DNS,0x60c8,54.239.16.100
192.168.0.1,192.168.0.4,DNS,0x9cf5,52.212.39.103,54.76.65.55,34.248.169.241,52.210.173.138,54.194.92.78,52.211.165.162,52.212.168.174,54.77.195.197
192.168.0.1,192.168.0.4,DNS,0x7aea,52.222.190.126,52.222.190.175,52.222.190.161,52.222.190.244,52.222.190.65,52.222.190.66,52.222.190.22,52.222.190.151
192.168.0.1,192.168.0.4,DNS,0x4c09,54.239.32.8,54.239.34.40,178.236.7.18
192.168.0.1,192.168.0.4,DNS,0x85dd,157.240.7.26
192.168.0.1,192.168.0.4,DNS,0x7ea2,106.10.193.30
192.168.0.1,192.168.0.4,DNS,0x3f71,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x92bb,52.222.181.234
192.168.0.1,192.168.0.4,DNS,0x38d8,52.220.85.194,52.74.195.58
192.168.0.1,192.168.0.4,DNS,0x6449,52.222.190.147,52.222.190.38,52.222.190.106,52.222.190.182,52.222.190.49,52.222.190.37,52.222.190.116,52.222.190.104
192.168.0.1,192.168.0.4,DNS,0x80cf,74.125.68.157,74.125.68.155,74.125.68.156,74.125.68.154
192.168.0.1,192.168.0.4,DNS,0x30c2,52.222.190.80,52.222.190.120,52.222.190.134,52.222.190.248,52.222.190.180,52.222.190.21,52.222.190.14,52.222.190.47
192.168.0.1,192.168.0.4,DNS,0x4781,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0x2e76,23.99.92.253
192.168.0.1,192.168.0.4,DNS,0x4e5f,52.222.190.230,52.222.190.92,52.222.190.246,52.222.190.43,52.222.190.219,52.222.190.135,52.222.190.172,52.222.190.58
192.168.0.1,192.168.0.4,DNS,0xb3f0,216.58.196.106,216.58.197.42,216.58.197.74,172.217.26.170,172.217.26.202,216.58.220.42
192.168.0.1,192.168.0.4,DNS,0x808a,106.10.136.49
192.168.0.1,192.168.0.4,DNS,0x48ef,52.222.190.21,52.222.190.120,52.222.190.180,52.222.190.47,52.222.190.80,52.222.190.134,52.222.190.14,52.222.190.248
192.168.0.1,192.168.0.4,DNS,0xecd8,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0x0b2c,23.211.201.9
192.168.0.1,192.168.0.4,DNS,0xef3d,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0xa614,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x7ba6,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xfafe,172.217.26.161
192.168.0.1,192.168.0.4,DNS,0x8e0a,216.58.196.99
192.168.0.1,192.168.0.4,DNS,0x2f15,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x64e0,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x600c,172.217.26.164
192.168.0.1,192.168.0.4,DNS,0x88ab,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0x0df8,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0xbb1e,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xdc35,112.110.32.175
192.168.0.1,192.168.0.4,DNS,0x93c3,23.211.225.55
192.168.0.1,192.168.0.4,DNS,0xa70b,23.57.124.139
192.168.0.1,192.168.0.4,DNS,0xd701,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x93c7,54.255.228.44,52.221.155.203,52.76.6.48,54.254.167.163
192.168.0.1,192.168.0.4,DNS,0xaf77,172.217.26.168
192.168.0.1,192.168.0.4,DNS,0x4490,104.244.42.129,104.244.42.1
192.168.0.1,192.168.0.4,DNS,0xe28d,112.110.32.230
192.168.0.1,192.168.0.4,DNS,0x104f,23.211.195.174
192.168.0.1,192.168.0.4,DNS,0x8c7e,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x6dbf,216.58.197.66
192.168.0.1,192.168.0.4,DNS,0xf591,172.217.26.166
192.168.0.1,192.168.0.4,DNS,0xb117,66.235.139.223,66.235.138.211,66.235.139.221,66.235.139.13,66.235.138.210,66.235.139.15,66.235.139.14,66.235.138.209,66.235.139.222
192.168.0.1,192.168.0.4,DNS,0x0344,172.217.26.162
192.168.0.1,192.168.0.4,DNS,0x8b59,52.86.61.60,52.44.223.40,52.72.13.148,54.165.163.96,52.44.215.254,54.81.131.233,107.23.49.153,52.206.85.2
192.168.0.1,192.168.0.4,DNS,0xd4f3,172.217.26.162
192.168.0.1,192.168.0.4,DNS,0xcd71,172.217.26.166
192.168.0.1,192.168.0.4,DNS,0x2c42,208.81.233.48
192.168.0.1,192.168.0.4,DNS,0x7832,74.125.68.156,74.125.68.155,74.125.68.154,74.125.68.157
192.168.0.1,192.168.0.4,DNS,0xb5b1,17.167.194.230,17.167.192.231,17.167.194.224,17.167.192.225
192.168.0.1,192.168.0.4,DNS,0x5e78,52.222.190.14,52.222.190.134,52.222.190.248,52.222.190.21,52.222.190.180,52.222.190.120,52.222.190.80,52.222.190.47
192.168.0.1,192.168.0.4,DNS,0x9932,52.94.220.16
192.168.0.1,192.168.0.4,DNS,0x6e6c,23.211.195.174
192.168.0.1,192.168.0.4,DNS,0x5f96,172.217.26.163
192.168.0.1,192.168.0.4,DNS,0xb5a8,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x3d42,172.217.26.165
192.168.0.1,192.168.0.4,DNS,0x3619,54.179.185.245,52.220.252.120
192.168.0.1,192.168.0.4,DNS,0xda1c,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0xe821,52.222.190.47,52.222.190.248,52.222.190.134,52.222.190.80,52.222.190.14,52.222.190.180,52.222.190.120,52.222.190.21
192.168.0.1,192.168.0.4,DNS,0xd35f,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0xc276,23.211.195.174
192.168.0.1,192.168.0.4,DNS,0x5636,52.94.216.48
192.168.0.1,192.168.0.4,DNS,0xc8d9,52.222.190.21,52.222.190.248,52.222.190.14,52.222.190.134,52.222.190.180,52.222.190.47,52.222.190.120,52.222.190.80
192.168.0.1,192.168.0.4,DNS,0x5a63,52.220.85.194,52.74.195.58
192.168.0.1,192.168.0.4,DNS,0xe090,52.220.252.120,54.179.185.245
192.168.0.1,192.168.0.4,DNS,0xd7f3,172.217.26.174
192.168.0.1,192.168.0.4,DNS,0x0cf2,106.10.193.30
192.168.0.1,192.168.0.4,DNS,0xb6b8,74.125.68.155,74.125.68.157,74.125.68.156,74.125.68.154
192.168.0.1,192.168.0.4,DNS,0x6235,46.51.222.234,54.255.143.247
192.168.0.1,192.168.0.4,DNS,0x6d6e,23.211.195.174
